"192.168.217.119","-","-","10","May","2017","00","07","37","","GET /products HTTP/1.0","200","2855","http://www.google.com","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"10.207.97.60","-","-","10","May","2017","00","07","38","","GET /index.html HTTP/1.0","200","3015","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"192.168.75.129","-","-","10","May","2017","00","07","45","","GET /store HTTP/1.0","200","3934","-","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"172.20.70.242","-","-","10","May","2017","00","07","49","","GET /store HTTP/1.0","200","3196","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.7.132","-","-","10","May","2017","00","07","52","","GET /store HTTP/1.0","200","4512","-","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"192.168.237.90","-","-","10","May","2017","00","07","58","","GET /index.html HTTP/1.0","200","2339","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.5.100","-","-","10","May","2017","00","08","01","","GET /store HTTP/1.0","200","2355","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.81.13","-","-","10","May","2017","00","08","04","","GET /store HTTP/1.0","200","2092","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"192.168.34.245","-","-","10","May","2017","00","08","08","","GET /favicon.ico HTTP/1.0","200","2813","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.21.201","-","-","10","May","2017","00","08","13","","GET /index.html HTTP/1.0","200","3852","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"192.168.173.11","-","-","10","May","2017","00","08","15","","GET /store HTTP/1.0","200","2531","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.101.20","-","-","10","May","2017","00","08","18","","GET /store HTTP/1.0","200","2947","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"10.26.117.112","-","-","10","May","2017","00","08","23","","GET /careers HTTP/1.0","200","4287","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"10.194.182.170","-","-","10","May","2017","00","08","24","","GET /index.html HTTP/1.0","200","4153","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.99.183","-","-","10","May","2017","00","08","28","","GET /store HTTP/1.0","200","4612","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.22.45.91","-","-","10","May","2017","00","08","35","","GET /index.html HTTP/1.0","200","4315","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"10.220.120.83","-","-","10","May","2017","00","08","38","","GET /services HTTP/1.0","200","3177","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.240.236","-","-","10","May","2017","00","08","44","","GET /store HTTP/1.0","200","2632","http://www.google.com","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"172.28.109.133","-","-","10","May","2017","00","08","49","","GET /products HTTP/1.0","200","4478","http://www.google.com","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"192.168.112.212","-","-","10","May","2017","00","08","54","","GET /store HTTP/1.0","200","3138","-","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"10.226.155.232","-","-","10","May","2017","00","08","58","","GET /store HTTP/1.0","200","2799","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.17.2.52","-","-","10","May","2017","00","09","02","","GET /careers HTTP/1.0","200","4587","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.20.140.245","-","-","10","May","2017","00","09","04","","GET /products HTTP/1.0","200","4150","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.19.146.205","-","-","10","May","2017","00","09","05","","GET /store HTTP/1.0","200","3447","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.23.4.137","-","-","10","May","2017","00","09","06","","GET /index.html HTTP/1.0","200","4043","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.170.107","-","-","10","May","2017","00","09","11","","GET /index.html HTTP/1.0","200","2389","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.124.147","-","-","10","May","2017","00","09","16","","GET /careers HTTP/1.0","200","4403","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.21.186.212","-","-","10","May","2017","00","09","20","","GET /services/spacetravel HTTP/1.0","200","2322","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.20.211.133","-","-","10","May","2017","00","09","26","","GET /services HTTP/1.0","200","2371","-","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"10.211.38.123","-","-","10","May","2017","00","09","26","","GET /index.html HTTP/1.0","200","2060","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.188.5","-","-","10","May","2017","00","09","31","","GET /products HTTP/1.0","200","3001","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.21.236.221","-","-","10","May","2017","00","09","38","","GET /services HTTP/1.0","200","3014","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"10.108.232.124","-","-","10","May","2017","00","09","40","","GET /services HTTP/1.0","200","2090","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"10.125.104.186","-","-","10","May","2017","00","09","43","","GET /services HTTP/1.0","200","3816","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"192.168.150.68","-","-","10","May","2017","00","09","43","","GET /index.html HTTP/1.0","200","4701","-","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"192.168.125.184","-","-","10","May","2017","00","09","49","","GET /products/floorwaxes HTTP/1.0","200","2145","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.27.185.162","-","-","10","May","2017","00","09","50","","GET /index.html HTTP/1.0","200","2310","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.202.84","-","-","10","May","2017","00","09","55","","GET /store HTTP/1.0","200","4328","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"172.18.52.228","-","-","10","May","2017","00","10","00","","GET /store HTTP/1.0","200","3540","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"192.168.151.248","-","-","10","May","2017","00","10","04","","GET /services HTTP/1.0","200","3163","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"10.95.225.135","-","-","10","May","2017","00","10","06","","GET /services HTTP/1.0","200","3008","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.156.4","-","-","10","May","2017","00","10","13","","GET /products/desserttoppings HTTP/1.0","200","3260","-","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"192.168.202.72","-","-","10","May","2017","00","10","16","","GET /products HTTP/1.0","200","2150","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"192.168.114.158","-","-","10","May","2017","00","10","23","","GET /store HTTP/1.0","200","3046","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"10.10.147.208","-","-","10","May","2017","00","10","24","","GET /store HTTP/1.0","200","3164","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"10.67.22.129","-","-","10","May","2017","00","10","31","","GET /favicon.ico HTTP/1.0","200","2066","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"10.16.118.243","-","-","10","May","2017","00","10","32","","GET /store HTTP/1.0","200","3648","http://www.google.com","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"172.27.50.225","-","-","10","May","2017","00","10","33","","GET /favicon.ico HTTP/1.0","200","4614","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.25.171.125","-","-","10","May","2017","00","10","35","","GET /index.html HTTP/1.0","200","3506","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"172.23.101.71","-","-","10","May","2017","00","10","41","","GET /products HTTP/1.0","200","4357","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"10.151.41.50","-","-","10","May","2017","00","10","45","","GET /store HTTP/1.0","200","2355","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.20.185.176","-","-","10","May","2017","00","10","47","","GET /store HTTP/1.0","200","4457","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"172.18.89.81","-","-","10","May","2017","00","10","52","","GET /products HTTP/1.0","200","3667","http://www.google.com","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"10.147.42.45","-","-","10","May","2017","00","10","58","","GET /index.html HTTP/1.0","200","2648","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.147.26","-","-","10","May","2017","00","10","59","","GET /store HTTP/1.0","200","4876","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.76.207","-","-","10","May","2017","00","11","02","","GET /store HTTP/1.0","200","4366","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.31.201.133","-","-","10","May","2017","00","11","02","","GET /careers HTTP/1.0","200","4422","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"192.168.211.178","-","-","10","May","2017","00","11","02","","GET /products/desserttoppings HTTP/1.0","200","2398","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"172.18.148.9","-","-","10","May","2017","00","11","06","","GET /store HTTP/1.0","200","2240","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"172.22.204.15","-","-","10","May","2017","00","11","10","","GET /products HTTP/1.0","200","2119","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"10.8.178.240","-","-","10","May","2017","00","11","16","","GET /services HTTP/1.0","200","3433","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"192.168.59.77","-","-","10","May","2017","00","11","19","","GET /products HTTP/1.0","200","4757","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"172.21.178.147","-","-","10","May","2017","00","11","21","","GET /services/spacetravel HTTP/1.0","200","3438","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.17.243.23","-","-","10","May","2017","00","11","21","","GET /index.html HTTP/1.0","200","2851","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.16.210.126","-","-","10","May","2017","00","11","26","","GET /products/floorwaxes HTTP/1.0","200","4892","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"10.234.70.36","-","-","10","May","2017","00","11","27","","GET /services HTTP/1.0","200","3519","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"10.46.79.115","-","-","10","May","2017","00","11","29","","GET /index.html HTTP/1.0","200","4200","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"192.168.146.48","-","-","10","May","2017","00","11","35","","GET /products HTTP/1.0","200","3995","-","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"172.27.143.75","-","-","10","May","2017","00","11","41","","GET /products/floorwaxes HTTP/1.0","200","2088","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"172.30.66.21","-","-","10","May","2017","00","11","48","","GET /services/turnipwinding HTTP/1.0","200","2962","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"192.168.31.96","-","-","10","May","2017","00","11","48","","GET /products/floorwaxes HTTP/1.0","200","3348","-","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"192.168.151.244","-","-","10","May","2017","00","11","49","","GET /services/spacetravel HTTP/1.0","200","2546","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.50.125","-","-","10","May","2017","00","11","55","","GET /careers HTTP/1.0","200","4065","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"172.17.4.141","-","-","10","May","2017","00","12","02","","GET /products HTTP/1.0","200","3116","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.16.132.167","-","-","10","May","2017","00","12","05","","GET /products/desserttoppings HTTP/1.0","200","4018","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.137.134","-","-","10","May","2017","00","12","06","","GET /services/spacetravel HTTP/1.0","200","2419","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.25.74.14","-","-","10","May","2017","00","12","09","","GET /store HTTP/1.0","200","3324","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"172.21.115.191","-","-","10","May","2017","00","12","14","","GET /store HTTP/1.0","200","4672","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.147.197","-","-","10","May","2017","00","12","17","","GET /services HTTP/1.0","200","2854","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"192.168.136.28","-","-","10","May","2017","00","12","21","","GET /services HTTP/1.0","200","3058","http://www.google.com","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"192.168.252.115","-","-","10","May","2017","00","12","21","","GET /products HTTP/1.0","200","4329","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.20.130.24","-","-","10","May","2017","00","12","21","","GET /store HTTP/1.0","200","4107","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"10.43.50.17","-","-","10","May","2017","00","12","26","","GET /store HTTP/1.0","200","2585","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"192.168.31.243","-","-","10","May","2017","00","12","31","","GET /products HTTP/1.0","200","3571","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"10.228.188.142","-","-","10","May","2017","00","12","35","","GET /store HTTP/1.0","200","4145","-","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"10.133.238.141","-","-","10","May","2017","00","12","40","","GET /careers HTTP/1.0","200","4675","-","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"172.17.25.156","-","-","10","May","2017","00","12","43","","GET /index.html HTTP/1.0","200","3570","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.17.222.1","-","-","10","May","2017","00","12","50","","GET /index.html HTTP/1.0","200","3314","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.25.153.159","-","-","10","May","2017","00","12","57","","GET /store HTTP/1.0","200","4749","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"172.30.81.158","-","-","10","May","2017","00","12","58","","GET /products HTTP/1.0","200","2612","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"172.21.4.13","-","-","10","May","2017","00","13","02","","GET /products HTTP/1.0","200","3102","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"172.28.102.219","-","-","10","May","2017","00","13","02","","GET /products HTTP/1.0","200","4630","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"10.91.155.183","-","-","10","May","2017","00","13","08","","GET /products/floorwaxes HTTP/1.0","200","4397","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"10.76.6.144","-","-","10","May","2017","00","13","14","","GET /favicon.ico HTTP/1.0","200","4999","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"192.168.208.106","-","-","10","May","2017","00","13","20","","GET /index.html HTTP/1.0","200","2117","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.162.184","-","-","10","May","2017","00","13","21","","GET /products HTTP/1.0","200","3400","-","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"10.24.125.120","-","-","10","May","2017","00","13","24","","GET /products HTTP/1.0","200","3996","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"10.118.243.89","-","-","10","May","2017","00","13","27","","GET /index.html HTTP/1.0","200","2681","http://www.google.com","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.245.80","-","-","10","May","2017","00","13","29","","GET /products HTTP/1.0","200","4224","http://www.google.com","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"172.18.37.75","-","-","10","May","2017","00","13","30","","GET /store HTTP/1.0","200","4179","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"172.20.197.58","-","-","10","May","2017","00","13","36","","GET /products HTTP/1.0","200","4877","-","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"10.158.249.224","-","-","10","May","2017","00","13","39","","GET /services HTTP/1.0","200","3053","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.27.210.215","-","-","10","May","2017","00","13","41","","GET /store HTTP/1.0","200","4343","http://www.google.com","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"172.18.191.241","-","-","10","May","2017","00","13","47","","GET /products HTTP/1.0","200","4374","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"172.23.18.207","-","-","10","May","2017","00","13","51","","GET /index.html HTTP/1.0","200","3715","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"192.168.93.124","-","-","10","May","2017","00","13","58","","GET /store HTTP/1.0","200","3282","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.24.155.210","-","-","10","May","2017","00","14","04","","GET /index.html HTTP/1.0","200","2657","-","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"172.29.10.176","-","-","10","May","2017","00","14","05","","GET /services/spacetravel HTTP/1.0","200","2959","-","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"192.168.72.180","-","-","10","May","2017","00","14","10","","GET /services/spacetravel HTTP/1.0","200","3027","-","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"192.168.240.67","-","-","10","May","2017","00","14","12","","GET /store HTTP/1.0","200","2224","http://www.google.com","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"172.25.135.16","-","-","10","May","2017","00","14","14","","GET /products/desserttoppings HTTP/1.0","200","4796","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"10.187.192.66","-","-","10","May","2017","00","14","16","","GET /index.html HTTP/1.0","200","4442","-","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
"10.202.30.2","-","-","10","May","2017","00","14","17","","GET /services HTTP/1.0","200","2675","http://www.google.com","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"10.17.137.153","-","-","10","May","2017","00","14","17","","GET /store HTTP/1.0","200","4672","-","Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"192.168.115.150","-","-","10","May","2017","00","14","20","","GET /services/turnipwinding HTTP/1.0","200","4011","http://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
"192.168.56.71","-","-","10","May","2017","00","14","24","","GET /store HTTP/1.0","200","4854","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.94.26","-","-","10","May","2017","00","14","31","","GET /products HTTP/1.0","200","3371","-","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
"172.17.223.55","-","-","10","May","2017","00","14","34","","GET /index.html HTTP/1.0","200","3762","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
"192.168.168.78","-","-","10","May","2017","00","14","36","","GET /products HTTP/1.0","200","2004","http://www.google.com","Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
